Symbol,Exchange,PrimaryMkt,SecurityType,MaxLots,LotSize,BasePrice,ADV,RIC,BSYM,TKR,CUSIP,GSS,SEDOL,ISIN
16508,XHKG,Y,CS,3000,5000.0,0.06,,16508.HK,"16508 HK",16508,9HH1T6SB6,HK16508,BQZJ5G4,CWN8142N6276
16548,XHKG,Y,CS,3000,1000.0,0.37,,16548.HK,"16548 HK",16548,9HH1T82H7,HK16548,BR17LY9,GB00BR17LY92
16569,XHKG,Y,CS,3000,10000.0,0.06,,16569.HK,"16569 HK",16569,9HH1TPR25,HK16569,BR17JH8,
16627,XHKG,Y,CS,3000,10000.0,0.22,,16627.HK,"16627 HK",16627,9HH1TQUQ6,HK16627,BR4T131,CH0248457746
16641,XHKG,Y,CS,3000,5000.0,0.35,,16641.HK,"16641 HK",16641,9HH1TO6B1,HK16641,BRB3460,CWN8142N7183
16653,XHKG,Y,CS,3000,50000.0,0.05,,16653.HK,"16653 HK",16653,9HH1TO654,HK16653,BRB3482,CWN8142N7340
16667,XHKG,Y,CS,3000,5000.0,0.28,,16667.HK,"16667 HK",16667,9HH1TSOX4,HK16667,BRB3374,NL0010866331
16676,XHKG,Y,CS,3000,10000.0,,,16676.HK,"16676 HK",16676,9HH1TQEN1,HK16676,BRCJMJ6,HK0000218641
16679,XHKG,Y,CS,3000,5000.0,0.26,,16679.HK,"16679 HK",16679,9EFAHONP3,HK16679,,
16706,XHKG,Y,CS,3000,5000.0,0.36,,16706.HK,"16706 HK",16706,9HH1TSS36,HK16706,BRHYV11,CH0253374018
16746,XHKG,Y,CS,3000,1000.0,0.02,,16746.HK,"16746 HK",16746,9HH25LXY1,HK16746,BZ4LLX3,CH0300115620
16793,XHKG,Y,CS,3000,2000.0,0.04,,16793.HK,"16793 HK",16793,9HH25LXS4,HK16793,BZ48D38,CH0300115554
16825,XHKG,Y,CS,3000,20000.0,,,16825.HK,"16825 HK",16825,9HH1TVO58,HK16825,BRJ99N2,NL0010881942
16837,XHKG,Y,CS,3000,10000.0,0.24,,16837.HK,"16837 HK",16837,9HH1TV0P0,HK16837,BRJG0Z2,HK0000219581
16906,XHKG,Y,CS,3000,20000.0,0.13,,16906.HK,"16906 HK",16906,9EFAHOPG1,HK16906,,
16922,XHKG,Y,CS,3000,20000.0,,,16922.HK,"16922 HK",16922,9HH1TXHZ6,HK16922,BRJTC22,
16926,XHKG,Y,CS,3000,10000.0,,,16926.HK,"16926 HK",16926,9HH1TVKD5,HK16926,BRJT6W0,GB00BRJT6W08
16947,XHKG,Y,CS,3000,5000.0,0.13,,16947.HK,"16947 HK",16947,9HH1TW4J8,HK16947,BRK0YS4,GB00BRK0YS41
16951,XHKG,Y,CS,3000,10000.0,,,16951.HK,"16951 HK",16951,9HH1TYJ74,HK16951,BRK11V9,CH0253374745
16978,XHKG,Y,CS,3000,20000.0,,,16978.HK,"16978 HK",16978,9HH1TXGZ7,HK16978,BRK9FT9,HK0000220480
16981,XHKG,Y,CS,3000,5000.0,0.18,,16981.HK,"16981 HK",16981,9HH1TXN55,HK16981,BRK9DV7,NL0010882221
16987,XHKG,Y,CS,3000,5000.0,0.01,,16987.HK,"16987 HK",16987,9HH1TXGW4,HK16987,BRK9FF5,HK0000220530
16991,XHKG,Y,CS,3000,10000.0,0.01,,16991.HK,"16991 HK",16991,9HH1TWHD7,HK16991,BRKDBK4,NL0010870374
17000,XHKG,Y,CS,3000,5000.0,0.22,,17000.HK,"17000 HK",17000,9HH1TWHM7,HK17000,BRKFHJ1,CWN8142P2000
17012,XHKG,Y,CS,3000,2000.0,,,17012.HK,"17012 HK",17012,9HH1TXHD5,HK17012,BRKFJC8,HK0000220845
17017,XHKG,Y,CS,3000,5000.0,0.31,,17017.HK,"17017 HK",17017,9HH1TYJO7,HK17017,BPQBZX9,CH0257702255
17054,XHKG,Y,CS,3000,5000.0,0.05,,17054.HK,"17054 HK",17054,9HH1TYME5,HK17054,BRKXH95,GB00BRKXH956
17055,XHKG,Y,CS,3000,5000.0,0.36,,17055.HK,"17055 HK",17055,9HH1TYMD7,HK17055,BRKXHB7,GB00BRKXHB75
17056,XHKG,Y,CS,3000,10000.0,0.25,,17056.HK,"17056 HK",17056,9HH1TY7Q5,HK17056,BRKXHC8,GB00BRKXHC82
17057,XHKG,Y,CS,3000,10000.0,0.09,,17057.HK,"17057 HK",17057,9HH1TYMC9,HK17057,BRKXHD9,GB00BRKXHD99
17066,XHKG,Y,CS,3000,4000.0,0.38,,17066.HK,"17066 HK",17066,9HH1TYMF2,HK17066,BRKXHJ5,GB00BRKXHJ51
17070,XHKG,Y,CS,3000,4000.0,0.08,,17070.HK,"17070 HK",17070,9HH1TXTT7,HK17070,BRKXDW0,CWN8142P2349
17071,XHKG,Y,CS,3000,2000.0,0.06,,17071.HK,"17071 HK",17071,9HH1TXON5,HK17071,BRKXDX1,CWN8142P2422
17075,XHKG,Y,CS,3000,1000.0,0.27,,17075.HK,"17075 HK",17075,9HH1TYMM7,HK17075,BRS6291,NL0010870440
17076,XHKG,Y,CS,3000,10000.0,0.01,,17076.HK,"17076 HK",17076,9HH1TZFS9,HK17076,BRTNVL6,HK0000221074
17092,XHKG,Y,CS,3000,10000.0,0.12,,17092.HK,"17092 HK",17092,9HH25LY46,HK17092,BYXW1R4,NL0011400007
17101,XHKG,Y,CS,3000,5000.0,0.06,,17101.HK,"17101 HK",17101,9HH1TZH57,HK17101,BRWQZQ5,NL0010870564
17116,XHKG,Y,CS,3000,10000.0,0.03,,17116.HK,"17116 HK",17116,9HH1U1K15,HK17116,BRWQZZ4,
17123,XHKG,Y,CS,3000,10000.0,0.05,,17123.HK,"17123 HK",17123,9HH1U3HH0,HK17123,BRYG596,
17129,XHKG,Y,CS,3000,50000.0,0.05,,17129.HK,"17129 HK",17129,9HH1U3I48,HK17129,BRYG5S5,CH0253375353
17134,XHKG,Y,CS,3000,1000.0,0.02,,17134.HK,"17134 HK",17134,9HH1TYZV3,HK17134,BQDKK42,CH0258343430
17137,XHKG,Y,CS,3000,10000.0,0.22,,17137.HK,"17137 HK",17137,9HH1U1KT4,HK17137,BRYG5F2,
17144,XHKG,Y,CS,3000,1000.0,,,17144.HK,"17144 HK",17144,9HH1TXNU0,HK17144,BRK00W0,GB00BRK00W03
17154,XHKG,Y,CS,3000,5000.0,0.10,,17154.HK,"17154 HK",17154,9HH1TZ162,HK17154,BRJZW20,CWN8142P3099
17157,XHKG,Y,CS,3000,2000.0,0.29,,17157.HK,"17157 HK",17157,9HH1TZ170,HK17157,BRJZW42,CWN8142P3172
17167,XHKG,Y,CS,3000,2000.0,0.02,,17167.HK,"17167 HK",17167,9EFAHOVI0,HK17167,,
17210,XHKG,Y,CS,3000,5000.0,0.17,,17210.HK,"17210 HK",17210,9HH1U4193,HK17210,BSBN4T0,CWN8142P4089
17211,XHKG,Y,CS,3000,10000.0,0.01,,17211.HK,"17211 HK",17211,9HH1U3I71,HK17211,BSBN4V2,CWN8142P4162
17222,XHKG,Y,CS,3000,5000.0,0.01,,17222.HK,"17222 HK",17222,9HH1UKHB5,HK17222,BSD9F93,HK0000222726
17223,XHKG,Y,CS,3000,10000.0,0.01,,17223.HK,"17223 HK",17223,9HH1UKH09,HK17223,BSD9FB5,HK0000222734
17226,XHKG,Y,CS,3000,5000.0,0.18,,17226.HK,"17226 HK",17226,9HH1UKHC3,HK17226,BSD9FF9,HK0000222767
17227,XHKG,Y,CS,3000,5000.0,0.01,,17227.HK,"17227 HK",17227,9HH1UJKW8,HK17227,BSD9DW2,CWN8142P4329
17241,XHKG,Y,CS,3000,5000.0,0.01,,17241.HK,"17241 HK",17241,9HH1UKGZ3,HK17241,BQDRYC9,CH0259368212
17243,XHKG,Y,CS,3000,10000.0,0.02,,17243.HK,"17243 HK",17243,9HH1UDVZ2,HK17243,BSD9BX9,GB00BSD9BX94
17246,XHKG,Y,CS,3000,5000.0,0.02,,17246.HK,"17246 HK",17246,9HH1UL6K5,HK17246,BSHYXP6,NL0010870986
17249,XHKG,Y,CS,3000,10000.0,,,17249.HK,"17249 HK",17249,9HH1ULUB8,HK17249,BSFWQQ4,HK0000222973
17257,XHKG,Y,CS,3000,10000.0,,,17257.HK,"17257 HK",17257,9HH1UL716,HK17257,BN9R6F9,CH0259375316
17269,XHKG,Y,CS,3000,5000.0,0.02,,17269.HK,"17269 HK",17269,9HH1UDW24,HK17269,BSFWPM3,CWN8142P4576
17290,XHKG,Y,CS,3000,5000.0,0.06,,17290.HK,"17290 HK",17290,9HH1ULUZ5,HK17290,BSHZ0D6,HK0000223179
17319,XHKG,Y,CS,3000,20000.0,0.01,,17319.HK,"17319 HK",17319,9HH1UMJA1,HK17319,BSJCS86,GB00BSJCS866
17320,XHKG,Y,CS,3000,10000.0,0.18,,17320.HK,"17320 HK",17320,9HH1UOCH9,HK17320,BSJCRW3,
17324,XHKG,Y,CS,3000,10000.0,0.15,,17324.HK,"17324 HK",17324,9HH1U1ZZ4,HK17324,BSJCSH5,GB00BSJCSH57
17340,XHKG,Y,CS,3000,5000.0,0.33,,17340.HK,"17340 HK",17340,9HH1UN183,HK17340,BSJX1X5,NL0010871158
17361,XHKG,Y,CS,3000,10000.0,0.01,,17361.HK,"17361 HK",17361,9EFAHOZL9,HK17361,,
17365,XHKG,Y,CS,3000,5000.0,,,17365.HK,"17365 HK",17365,9HH1UN3E8,HK17365,BSJX0H2,GB00BSJX0H29
17369,XHKG,Y,CS,3000,2000.0,0.08,,17369.HK,"17369 HK",17369,9HH1UN381,HK17369,BSJX0M7,GB00BSJX0M71
17370,XHKG,Y,CS,3000,5000.0,0.08,,17370.HK,"17370 HK",17370,9HH25LYW4,HK17370,BZ4HQ92,CH0300347132
17385,XHKG,Y,CS,3000,20000.0,0.02,,17385.HK,"17385 HK",17385,9HH1UODY1,HK17385,BSJWYS8,
17394,XHKG,Y,CS,3000,20000.0,0.04,,17394.HK,"17394 HK",17394,9HH25LYU8,HK17394,BZ47BQ4,CH0300111553
17395,XHKG,Y,CS,3000,5000.0,0.18,,17395.HK,"17395 HK",17395,9HH1UN2W9,HK17395,BSKRZ23,CWN8142P6068
17396,XHKG,Y,CS,3000,1000.0,0.02,,17396.HK,"17396 HK",17396,9HH25NPO8,HK17396,BYX46V9,NL0011494638
17397,XHKG,Y,CS,3000,10000.0,0.01,,17397.HK,"17397 HK",17397,9HH1UN2Y5,HK17397,BSKRZ34,CWN8142P6142
17400,XHKG,Y,CS,3000,20000.0,0.01,,17400.HK,"17400 HK",17400,9HH1UO6Q6,HK17400,BSKRZG7,
17403,XHKG,Y,CS,3000,10000.0,0.27,,17403.HK,"17403 HK",17403,9HH1UN3L2,HK17403,BNRT7W1,CH0259660014
17418,XHKG,Y,CS,3000,20000.0,0.02,,17418.HK,"17418 HK",17418,9HH1UO7D4,HK17418,BQHYMP5,CH0259941356
17432,XHKG,Y,CS,3000,20000.0,0.01,,17432.HK,"17432 HK",17432,9EFAHP0Y6,HK17432,,
17456,XHKG,Y,CS,3000,5000.0,0.11,,17456.HK,"17456 HK",17456,9HH1UPOW0,HK17456,BSM95V6,HK0000224029
17461,XHKG,Y,CS,3000,50000.0,0.09,,17461.HK,"17461 HK",17461,9HH1UOND6,HK17461,BQHJQV4,CH0260630337
17481,XHKG,Y,CS,3000,5000.0,0.06,,17481.HK,"17481 HK",17481,9HH1UONA2,HK17481,BSNBK61,NL0010871422
17488,XHKG,Y,CS,3000,5000.0,,,17488.HK,"17488 HK",17488,9HH1UOXM5,HK17488,BSMSZM4,GB00BSMSZM41
17490,XHKG,Y,CS,3000,10000.0,,,17490.HK,"17490 HK",17490,9HH1UOXO1,HK17490,BSMSZP7,GB00BSMSZP71
17500,XHKG,Y,CS,3000,1000.0,0.02,,17500.HK,"17500 HK",17500,9HH1USPG8,HK17500,BSMT2T3,NL0010882825
17502,XHKG,Y,CS,3000,5000.0,0.24,,17502.HK,"17502 HK",17502,9HH1USP37,HK17502,BSMT2W6,NL0010882841
17519,XHKG,Y,CS,3000,5000.0,0.04,,17519.HK,"17519 HK",17519,9HH1UOXW3,HK17519,BQMN097,CH0260801094
17524,XHKG,Y,CS,3000,20000.0,,,17524.HK,"17524 HK",17524,9HH1USSL4,HK17524,BSMT3L2,CH0253376633
17530,XHKG,Y,CS,3000,10000.0,0.02,,17530.HK,"17530 HK",17530,9HH1UPJL0,HK17530,BSMT3C3,HK0000224565
17531,XHKG,Y,CS,3000,50000.0,0.12,,17531.HK,"17531 HK",17531,9HH1UPJM8,HK17531,BSMT3D4,HK0000224573
17556,XHKG,Y,CS,3000,10000.0,0.02,,17556.HK,"17556 HK",17556,9HH1UTQA8,HK17556,BSNBGL8,NL0010948352
17567,XHKG,Y,CS,3000,5000.0,0.10,,17567.HK,"17567 HK",17567,9HH1UTQH3,HK17567,BSNBH04,CH0253376757
17591,XHKG,Y,CS,3000,10000.0,0.03,,17591.HK,"17591 HK",17591,9HH1USSM2,HK17591,BSNM5J2,GB00BSNM5J27
17592,XHKG,Y,CS,3000,10000.0,0.09,,17592.HK,"17592 HK",17592,9HH1USSU4,HK17592,BSNM5K3,GB00BSNM5K32
17600,XHKG,Y,CS,3000,10000.0,0.01,,17600.HK,"17600 HK",17600,9HH1USTL3,HK17600,BQMJZ23,CH0260806515
17614,XHKG,Y,CS,3000,5000.0,0.10,,17614.HK,"17614 HK",17614,9HH1USUP2,HK17614,BQKS6Y1,CH0260806465
17623,XHKG,Y,CS,3000,5000.0,0.17,,17623.HK,"17623 HK",17623,9HH1UTRA7,HK17623,BQJ1920,CH0260811747
17630,XHKG,Y,CS,3000,5000.0,0.09,,17630.HK,"17630 HK",17630,9HH1UTR66,HK17630,BSPPQZ2,NL0010871711
17652,XHKG,Y,CS,3000,50000.0,0.09,,17652.HK,"17652 HK",17652,9HH1UTRU3,HK17652,BSPC7G1,CWN8142P8387
17664,XHKG,Y,CS,3000,20000.0,0.06,,17664.HK,"17664 HK",17664,9HH1UVRV6,HK17664,BSS84Y3,NL0010972493
17672,XHKG,Y,CS,3000,5000.0,0.10,,17672.HK,"17672 HK",17672,9HH1UVRZ7,HK17672,BSPPRS2,HK0000225570
17676,XHKG,Y,CS,3000,5000.0,0.14,,17676.HK,"17676 HK",17676,9HH1UUPK4,HK17676,BSPPRB5,CWN8142P8536
17702,XHKG,Y,CS,3000,10000.0,0.03,,17702.HK,"17702 HK",17702,9HH1UVUY6,HK17702,BSQXLK5,GB00BSQXLK55
17703,XHKG,Y,CS,3000,5000.0,0.13,,17703.HK,"17703 HK",17703,9HH1UYQ58,HK17703,BSQXK97,
17740,XHKG,Y,CS,3000,1000.0,0.06,,17740.HK,"17740 HK",17740,9HH1UYQP4,HK17740,BSVYKW8,NL0010972824
17755,XHKG,Y,CS,3000,10000.0,0.28,,17755.HK,"17755 HK",17755,9HH1VDW49,HK17755,BSTLM69,HK0000226263
17774,XHKG,Y,CS,3000,5000.0,0.07,,17774.HK,"17774 HK",17774,9HH1VDW31,HK17774,BSTLM03,CH0253377557
17776,XHKG,Y,CS,3000,50000.0,0.09,,17776.HK,"17776 HK",17776,9HH1V3442,HK17776,BSXNNP7,NL0010972899
17777,XHKG,Y,CS,3000,50000.0,0.05,,17777.HK,"17777 HK",17777,9HH1V3459,HK17777,BSXNNQ8,NL0010972923
17791,XHKG,Y,CS,3000,10000.0,0.01,,17791.HK,"17791 HK",17791,9HH1VCLK7,HK17791,BR5L965,CH0261903733
17805,XHKG,Y,CS,3000,20000.0,0.03,,17805.HK,"17805 HK",17805,9HH1VDVQ1,HK17805,BSVYJD2,CH0253377631
17817,XHKG,Y,CS,3000,5000.0,0.04,,17817.HK,"17817 HK",17817,9HH1VEHX0,HK17817,BSXNL20,HK0000226586
17834,XHKG,Y,CS,3000,1000.0,0.14,,17834.HK,"17834 HK",17834,9HH1VEEJ4,HK17834,BSXNPM8,GB00BSXNPM86
17837,XHKG,Y,CS,3000,10000.0,0.01,,17837.HK,"17837 HK",17837,9HH1VDBD2,HK17837,BSXNK12,CWN8142Q2652
17845,XHKG,Y,CS,3000,1000.0,0.10,,17845.HK,"17845 HK",17845,9HH1VIL65,HK17845,BSXNKP6,CH0253377706
17870,XHKG,Y,CS,3000,10000.0,0.01,,17870.HK,"17870 HK",17870,9HH1VH3M2,HK17870,BT6SSZ1,NL0010973137
17878,XHKG,Y,CS,3000,1000.0,0.05,,17878.HK,"17878 HK",17878,9HH1VH3H3,HK17878,BSZLYY5,GB00BSZLYY57
17881,XHKG,Y,CS,3000,5000.0,0.07,,17881.HK,"17881 HK",17881,9HH1VILK4,HK17881,BSZLZS6,NL0010948725
17895,XHKG,Y,CS,3000,2000.0,0.10,,17895.HK,"17895 HK",17895,9HH1VH3R1,HK17895,BT6ST14,NL0010973202
17927,XHKG,Y,CS,3000,5000.0,0.30,,17927.HK,"17927 HK",17927,9HH1VIR93,HK17927,BR6W387,CH0262116913
17947,XHKG,Y,CS,3000,5000.0,0.23,,17947.HK,"17947 HK",17947,9HH1VL277,HK17947,BT6SWZ9,CH0253378118
17964,XHKG,Y,CS,3000,10000.0,0.04,,17964.HK,"17964 HK",17964,9HH1VK4F9,HK17964,BSTK7W7,HK0000227162
17980,XHKG,Y,CS,3000,2000.0,0.05,,17980.HK,"17980 HK",17980,9HH1VJN04,HK17980,BSTK6R5,CWN8142Q4062
17995,XHKG,Y,CS,3000,2000.0,0.15,,17995.HK,"17995 HK",17995,9HH1VL2X0,HK17995,BSTK6B9,CH0253378274
17997,XHKG,Y,CS,3000,4000.0,0.19,,17997.HK,"17997 HK",17997,9HH25NQO7,HK17997,BYYN7G7,NL0011400098
17998,XHKG,Y,CS,3000,2000.0,0.04,,17998.HK,"17998 HK",17998,9HH1VL2Y8,HK17998,BSTK6D1,CH0253378290
18010,XHKG,Y,CS,3000,1000.0,0.02,,18010.HK,"18010 HK",18010,9HH1VJOQ6,HK18010,BR6R520,CH0262263400
18021,XHKG,Y,CS,3000,5000.0,0.08,,18021.HK,"18021 HK",18021,9HH1VK4B8,HK18021,BT9Q904,NL0010973509
18057,XHKG,Y,CS,3000,5000.0,0.02,,18057.HK,"18057 HK",18057,9HH1VL6B4,HK18057,BT9Q6N6,HK0000227600
18066,XHKG,Y,CS,3000,20000.0,0.03,,18066.HK,"18066 HK",18066,9HH1VL509,HK18066,BR6SS79,CH0262604694
18073,XHKG,Y,CS,3000,20000.0,0.05,,18073.HK,"18073 HK",18073,9HH1VN5V7,HK18073,BTC2NK7,NL0010948907
18100,XHKG,Y,CS,3000,20000.0,0.10,,18100.HK,"18100 HK",18100,9HH1VK089,HK18100,BTC2QD1,CWN8142Q5549
18105,XHKG,Y,CS,3000,20000.0,0.01,,18105.HK,"18105 HK",18105,9HH1VL7N7,HK18105,BTC2P23,HK0000227881
18109,XHKG,Y,CS,3000,10000.0,0.47,,18109.HK,"18109 HK",18109,9HH1VODP9,HK18109,BTC2NR4,NL0010948949
18110,XHKG,Y,CS,3000,10000.0,0.01,,18110.HK,"18110 HK",18110,9HH1VODO2,HK18110,BTC2NQ3,NL0010948931
18134,XHKG,Y,CS,3000,5000.0,0.05,,18134.HK,"18134 HK",18134,9HH1VL756,HK18134,BTC31Q2,GB00BTC31Q28
18140,XHKG,Y,CS,3000,1000.0,0.03,,18140.HK,"18140 HK",18140,9EFAHP935,HK18140,,
18142,XHKG,Y,CS,3000,2000.0,0.06,,18142.HK,"18142 HK",18142,9EFAHP950,HK18142,,
18153,XHKG,Y,CS,3000,5000.0,0.04,,18153.HK,"18153 HK",18153,9HH1VL6W8,HK18153,BTDFPZ4,NL0010973814
18191,XHKG,Y,CS,3000,20000.0,0.01,,18191.HK,"18191 HK",18191,9HH1VMO71,HK18191,BTDFQ73,GB00BTDFQ732
18225,XHKG,Y,CS,3000,5000.0,0.04,,18225.HK,"18225 HK",18225,9HH1VOHD2,HK18225,BTDYHM2,HK0000228426
18226,XHKG,Y,CS,3000,1000.0,0.04,,18226.HK,"18226 HK",18226,9HH1VOHH3,HK18226,BTDYHQ6,HK0000228434
18235,XHKG,Y,CS,3000,1000.0,0.11,,18235.HK,"18235 HK",18235,9HH1Q71E0,HK18235,BMN90G3,GB00BMN90G30
18239,XHKG,Y,CS,3000,4000.0,0.12,,18239.HK,"18239 HK",18239,9HH25NQU3,HK18239,BZ497S4,CH0300534408
18248,XHKG,Y,CS,3000,5000.0,0.02,,18248.HK,"18248 HK",18248,9HH1VODW4,HK18248,BTDYH88,CWN8142Q7453
18250,XHKG,Y,CS,3000,5000.0,0.03,,18250.HK,"18250 HK",18250,9HH1VODR5,HK18250,BTDYHD3,CWN8142Q7297
18270,XHKG,Y,CS,3000,5000.0,0.02,,18270.HK,"18270 HK",18270,9HH1VOEF0,HK18270,BR94LQ4,CH0263297555
18271,XHKG,Y,CS,3000,5000.0,0.04,,18271.HK,"18271 HK",18271,9HH1VOE11,HK18271,BTDYLD1,GB00BTDYLD16
18283,XHKG,Y,CS,3000,5000.0,0.02,,18283.HK,"18283 HK",18283,9HH1VOI66,HK18283,BTF8M05,NL0010973921
18289,XHKG,Y,CS,3000,2000.0,0.03,,18289.HK,"18289 HK",18289,9EFAHPA74,HK18289,,
18290,XHKG,Y,CS,3000,2000.0,0.21,,18290.HK,"18290 HK",18290,9EFAHPA82,HK18290,,
18292,XHKG,Y,CS,3000,1000.0,0.39,,18292.HK,"18292 HK",18292,9EFAHPAA7,HK18292,,
18295,XHKG,Y,CS,3000,1000.0,0.01,,18295.HK,"18295 HK",18295,9EFAHPAD1,HK18295,,
18296,XHKG,Y,CS,3000,5000.0,0.02,,18296.HK,"18296 HK",18296,9HH1VQ318,HK18296,BTF8H33,HK0000228681
18302,XHKG,Y,CS,3000,5000.0,0.12,,18302.HK,"18302 HK",18302,9HH1VQ2U5,HK18302,BTF8H00,HK0000228749
18304,XHKG,Y,CS,3000,20000.0,0.05,,18304.HK,"18304 HK",18304,9HH1VQ2Y7,HK18304,BTF8H22,HK0000228764
18309,XHKG,Y,CS,3000,5000.0,0.02,,18309.HK,"18309 HK",18309,9HH1VQ2A9,HK18309,BTFRLW7,NL0010974085
18329,XHKG,Y,CS,3000,5000.0,0.03,,18329.HK,"18329 HK",18329,9HH1VUO73,HK18329,BTF8DP7,NL0010949111
18352,XHKG,Y,CS,3000,2000.0,0.09,,18352.HK,"18352 HK",18352,9HH1VPW67,HK18352,BTF8JP9,GB00BTF8JP90
18354,XHKG,Y,CS,3000,1000.0,,,18354.HK,"18354 HK",18354,9HH1VPW34,HK18354,BTF8JR1,GB00BTF8JR15
18355,XHKG,Y,CS,3000,10000.0,0.02,,18355.HK,"18355 HK",18355,9HH1VQTX0,HK18355,BTFRGG6,HK0000229002
18368,XHKG,Y,CS,3000,2000.0,0.01,,18368.HK,"18368 HK",18368,9HH1VQTW2,HK18368,BRLK4N8,CH0263637826
18378,XHKG,Y,CS,3000,10000.0,,,18378.HK,"18378 HK",18378,9HH1VR2X7,HK18378,BTGQN38,NL0010974275
18381,XHKG,Y,CS,3000,10000.0,0.30,,18381.HK,"18381 HK",18381,9HH1VTAP1,HK18381,BTGD102,HK0000229192
18422,XHKG,Y,CS,3000,10000.0,0.44,,18422.HK,"18422 HK",18422,9HH1VV7K1,HK18422,BTGD0G1,NL0010949210
18423,XHKG,Y,CS,3000,1000.0,0.01,,18423.HK,"18423 HK",18423,9HH1VV7J4,HK18423,BTGD0H2,NL0010949228
18425,XHKG,Y,CS,3000,100.0,0.02,,18425.HK,"18425 HK",18425,9HH1VV7P0,HK18425,BTGD0K5,NL0010949244
18426,XHKG,Y,CS,3000,2000.0,0.05,,18426.HK,"18426 HK",18426,9HH25PBV2,HK18426,BYZBF99,HK0000270402
18427,XHKG,Y,CS,3000,200.0,0.02,,18427.HK,"18427 HK",18427,9HH1VV1Q4,HK18427,BTGCZL8,NL0010949251
18428,XHKG,Y,CS,3000,5000.0,0.02,,18428.HK,"18428 HK",18428,9HH1VV7H8,HK18428,,CH0261629171
18434,XHKG,Y,CS,3000,2000.0,,,18434.HK,"18434 HK",18434,9HH25PBX8,HK18434,BYZBDM8,HK0000270410
18442,XHKG,Y,CS,3000,5000.0,0.02,,18442.HK,"18442 HK",18442,9HH25PBZ3,HK18442,BYZBDQ2,HK0000270428
18447,XHKG,Y,CS,3000,20000.0,0.02,,18447.HK,"18447 HK",18447,9HH1VTBQ8,HK18447,BTGQLT0,HK0000229440
18464,XHKG,Y,CS,3000,10000.0,0.23,,18464.HK,"18464 HK",18464,9HH1VTB39,HK18464,BTGQMV9,GB00BTGQMV93
18465,XHKG,Y,CS,3000,4000.0,0.01,,18465.HK,"18465 HK",18465,9HH25PC17,HK18465,BYZBDX9,HK0000270436
18513,XHKG,Y,CS,3000,10000.0,0.26,,18513.HK,"18513 HK",18513,9HH1VXIX7,HK18513,BTJRTD0,HK0000229853
18514,XHKG,Y,CS,3000,10000.0,0.23,,18514.HK,"18514 HK",18514,9HH1VXIY5,HK18514,BTJRTF2,HK0000229861
18519,XHKG,Y,CS,3000,1000.0,0.01,,18519.HK,"18519 HK",18519,9HH1W0M13,HK18519,BTJRRG9,HK0000229903
18520,XHKG,Y,CS,3000,1000.0,0.02,,18520.HK,"18520 HK",18520,9HH1W0M21,HK18520,BTJRRH0,HK0000229911
18521,XHKG,Y,CS,3000,1000.0,0.30,,18521.HK,"18521 HK",18521,9HH1W0M05,HK18521,BTJRRJ2,HK0000229929
18522,XHKG,Y,CS,3000,2000.0,0.28,,18522.HK,"18522 HK",18522,9HH1VXIP4,HK18522,BTJRS66,HK0000229937
18523,XHKG,Y,CS,3000,2000.0,0.02,,18523.HK,"18523 HK",18523,9HH1VXIQ2,HK18523,BTJRS77,HK0000229945
18528,XHKG,Y,CS,3000,5000.0,0.06,,18528.HK,"18528 HK",18528,9HH1W0LR7,HK18528,BTJRR25,CH0261629668
18530,XHKG,Y,CS,3000,5000.0,0.57,,18530.HK,"18530 HK",18530,9HH1W0LT3,HK18530,BTJRR36,CH0261629676
18538,XHKG,Y,CS,3000,20000.0,0.02,,18538.HK,"18538 HK",18538,9HH1W0LK2,HK18538,BTJRQD9,
18540,XHKG,Y,CS,3000,5000.0,0.01,,18540.HK,"18540 HK",18540,9HH1W0LZ9,HK18540,BTJRR81,CH0261629726
18545,XHKG,Y,CS,3000,10000.0,,,18545.HK,"18545 HK",18545,9HH1VXMC8,HK18545,BTJRQW8,CWN8142R1232
18546,XHKG,Y,CS,3000,2000.0,0.05,,18546.HK,"18546 HK",18546,9HH1VXTC1,HK18546,BTJRQR3,CWN8142R1315
18547,XHKG,Y,CS,3000,1000.0,0.02,,18547.HK,"18547 HK",18547,9HH1VXTE7,HK18547,BTJRQS4,CWN8142R1497
18563,XHKG,Y,CS,3000,20000.0,0.08,,18563.HK,"18563 HK",18563,9HH1VXMH7,HK18563,BRW6H03,CH0264322253
18566,XHKG,Y,CS,3000,10000.0,0.24,,18566.HK,"18566 HK",18566,9HH1VXME4,HK18566,BRW35H7,CH0264322303
18572,XHKG,Y,CS,3000,5000.0,0.05,,18572.HK,"18572 HK",18572,9HH1VXKG1,HK18572,BTKHJS4,HK0000230109
18575,XHKG,Y,CS,3000,5000.0,0.10,,18575.HK,"18575 HK",18575,9HH1VXKP1,HK18575,BTKHJW8,HK0000230133
18576,XHKG,Y,CS,3000,1000.0,0.02,,18576.HK,"18576 HK",18576,9HH1VXKS5,HK18576,BTKHK70,HK0000230141
18577,XHKG,Y,CS,3000,2000.0,0.18,,18577.HK,"18577 HK",18577,9HH1VXKU0,HK18577,BTKHK81,HK0000230158
18593,XHKG,Y,CS,3000,1000.0,0.02,,18593.HK,"18593 HK",18593,9HH1W20O3,HK18593,BTKHJ17,CH0261629890
